ConsecutivoOP,ConsecPedido,Cliente,NombCliente,Producto,NombProducto,FechElab,Proceso,Version,FechEntregaPdcc,FechEntregaClte,OCCliente,QtyRequerida,Actividad,QtyControl,RecMAQ,RecHOM,SecAct,FechEstInicil,estado,TipoConsecutivo,Fecha de visita,Empresa,Planta,País,Ciudad,Tipo de equipo,Orden de compra,Pedido N°,Fecha de instalación de la cadena,Material,Referencia equipo,Causa de desgaste,"Si escogió otros, cuál?",Escoja el desgaste donde se presenta,Tipo de cadena,Referencia cadena,Medida referencia de control desgaste nueva en mm,Medida referencia control de desgaste actual en mm,Porcentaje de elongación actual %,Porcentaje de elongación máx %,Proyección en horas de operación restantes (H),Medida sin desgaste en mm,Medida actual en mm1,Porcentaje de desgaste actual %,Medida sin desgaste en mm1,Medida sin desgaste en mm2,Medida actual en mm2,Medida actual en mm,Altura de la platina en mm,Medida actual de la platina en mm,Paso en mm,Cantidad de pasos (Muestra),"Recomendaciones

"
66731,27177.0,860009808,HOLCIM (COLOMBIA) S.A.,30179097B,BUJE ØE28.55XØI19.45X60.2 C/P,10/30/2021 12:23,30179097B,3,10/21/2021 0:00,10/29/2021 0:00,4500556454,604.0,INSP,0,BANCO DE TRABAJO CALIDAD,CALIDAD,10,10/6/2021 0:00,FI,FBORP,07/07/2023,HOLCIM,,COLOMBIA,BOYACA,Elevador cangilones,4500556454,27177.0,10/12/2022,,612EC1,Desalineación,,Platina Externa,"CDNA FB-6830-K2-C2 P 6"" ",FB-683,152.4,152.8,0.26,2.2,32830,28.5,,,,,,,,,152.4,,"Se ha detectado a la fecha 8 platinas fisuradas de las cuales el cliente reparo 6 con soldadura como se evidencia en las fotos arriba adjuntas. No se tiene certeza del procedimiento de soldadura usado por el cliente, y esto puede afectar la resistencia de las platinas. El desgaste del buje implica que se estaba trabajando en el tensor con sprocket y no con rueda lisa. Las ruedas lisas tensoras parecen estar recién instaladas, lo que quiere decir que el equipo había trabajado normalmente con el sprocket tensor viejo. Se sugiere que el cliente nos envíe las evidencias de montaje de los sprockets. Se observa desgaste lateral en platinas internas lo que indica que se estaba trabajando con sprocket y no con rueda lisa, sumado a la desalineación total del equipo respecto a la carcasa de todo el elevador. Se adjunta informe anterior donde se recomienda todo el tema de desalineación."
67737,27553.0,900484906,PALMAR DE ALTAMIRA SAS,PD0001998-1C,PTNA PIN 12.7X64.5X221 ,1/27/2022 12:23,PD0019981C,1,12/30/2021 0:00,1/28/2022 0:00,"3300292911,,",33.0,MECA,0,CDM CADENAS ,MECANIZADO,5,12/21/2021 0:00,FI,FBORP,9/23/2022,MANUELITA,PALMAR DE ALTAMIRA,COLOMBIA,CALI,Reclamador y apilador,,27553.0,1/21/2022,CAÑA,RECLAMADOR,Desalineación;Elongación prematura;Otros;Falta de lubricación;Ruptura,PITTING,Platina Interna;Rodillo;Pasador cadena,"CDNA FB2198-C6-P6""",FB2198,457.2,460,0.61,2,,,,,22.9,76.5,74.0,,64.5,,152.4,4.0,"Rotura del pasador / debido a fatiga por corrosión y sobre carga.  El área expuesta del pasador es susceptible a la corrosión y a picaduras si no se protege y si la cadena opera con agua, con compuestos ácidos o básicos, o materiales que producen ácidos cuando se combinan con agua. Como cualquier otra estructura, los pasadores de la cadena se doblan bajo las cargas. En estas condiciones, la superficie de la parte posterior del pasador se estira, es decir, está bajo tensión. Si el pasador se ha picado por un ataque corrosivo, cada picadura se convierte en un punto de concentración de esfuerzos.  Los pasadores de la cadena (dependiendo de la situación) se pueden: desgastar, romper, desgastar por adherencias, corroer o doblar. En otras circunstancias muy poco comunes, un pasador de cadena puede sufrir rotura. Si ocurre la rotura de un pasador, usualmente es debido a una sobrecarga severa repentina y anormal. El atascamiento accidental puede ser una causa probable.  La rotura ocurre en los puntos ilustrados en el esquema 1. Ya que la rotura del pasador se debe a condiciones anormales de carga, la causa se puede determinar usualmente.   5.2 Causa de Falla cadena FB2198  En la actual operación del equipo se hallan condiciones anormales de sobre carga debido al material incrustado en las partes móviles de la cadena para ambos ramales y a la alimentación de material no centrado en el equipo, afectando de manera importante el giro por los menos del 90% de los rodillos, lo que traduce a un aumento de carga (tensión) en los pasadores. Se observa que la cadena está sometida a un ambiente severo de corrosión, formando picaduras (pitting) en toda la superficie del pasador. La combinación de picadura como puntos concentradores de esfuerzos y las sobrecargas por rodillos atascados generan la rotura del pasador."
77461,30020.0,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30393662E,TAPA CANGILON 4.5X336.3X371.5,10/20/2023 8:26,30393662E,1,,7/27/2023 0:00,8400005594,100.0,PULI,0,ESMERILES,ESMERILADO,2,7/28/2023 0:00,FI,FBORP,03/10/2023,HOLCIM,TECOMÁN,MEXICO,COLIMA,Elevador cangilones,8400005594,30020.0,,CEMENTO,ELEVADOR 552EC1,Cavitación seca,,Buje cadena,"CDNA ELEVADOR FB 984-K443-C2-P7""",FB 984,,,0.11,2.5,40000,63.5,63.2,0.47,,,,,,0.0,177.8,5.0,"Se recomienda realizar seguimiento del material acumulado en la bota, durante la inspección de los elevadores se observa gran cantidad de material acumulado en estos módulos. Un alto nivel de material en el módulo tensor se traduce a un desgaste acelerado de los componentes (cadena, cangilones)."
58954,24775.0,900164755,ZONA FRANCA ARGOS S.A.S,7100010-A10,SOLD. REFUERZO-PTNA CAB ADIT,2/28/2020 18:30,PD01326,1,2/13/2020 0:00,3/5/2020 0:00,4500687880,199.0,ESME/PULI3,0,BANCO DE TRABAJO SOLDADURA,SOLDADURA,1,2/4/2020 0:00,FI,FBORP,10/13/2022,ARGOS,ZONA FRANCA,COLOMBIA,CARTAGENA,Reclamador y apilador,4500687880,24775.0,3/13/2020,CORRECTORES,RECLAMADOR DE CORRECTORES 133 RE300.,Otros,TIEMPO DE TRABAJO,Rodillo;Platina Externa;Platina Interna,CDNA RECLAM. ADITIVOS PASO 315,FU9,,,0.39,1.8,,,,,35,110.0,106.7,,205.0,,315,,"Cadena requiere cambio afínales del año 2023, se recomienda hacer revisión nuevamente finalizando el primer trimestre del 2023. Con el cambio de cadena cambiar segmentos de sprockets. Revisar lubricación. Reapretar toda la tornillería en general"
67138,27380.0,860009808,HOLCIM (COLOMBIA) S.A.,30321162G,RODILLO ØE100XØI50.60X54,11/30/2021 19:06,30321162G,2,11/7/2021 0:00,11/29/2021 0:00,E-MAIL 02/11/2021,232.0,TEMP,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,3,11/4/2021 0:00,FI,FBORP,12/05/2022,HOLCIM,BOYACA,COLOMBIA,BOYACA,Reclamador y apilador,,27380.0,12/12/2021,PIEDRA CALIZA,RECLAMADOR,Elongación prematura;Otros,EXCESIVA TENSION,Platina Externa;Buje cadena;Rodillo,CDNA FB311-TK1-C2-P250,FB311,250,251.17,0.47,2,34000,100,98,,,,,,81.0,350.0,250,6.0,"?	Elongación de la cadena Cadena con porcentaje de elongación promedio 0.47% de una elongación máxima de 2%. en términos generales 1/4"" parte de la elongación máxima. Si proyectamos la vida útil por la elongación se proyecta una vida útil de 4 años. ?	Desgaste del rodillo. Rodillo diámetro nuevo= 100mm, actualmente en promedio tiene un desgaste diámetro de 98mm, el desgaste máximo mínimo del rodillo es de 94mm. Por este desgaste se proyecta una vida útil de 3 años. ?	Se detectan rodillos con caras planas, con un desgate que llega hasta 10mm en la cara plana, se recomienda cambiar lo mas pronto posible esos rodillos con car5as planas. (hasta el momento no se determina la causa de las caras planas de los rodillos los cuales esta causada porque las ruedas están bloqueadas en el giro, para determinar la causa hay que bajar un paso de cadena con ruedas pegadas y analizar). ?	Se evidencian guías en buen estado. ?	Se evidencia excesiva tensión (se recomienda des tensionar mínimo 10mm para evitar los desgastes acelerados en la elongación de la cadena, la rueda lisa y sprockets. ?	Se encuentran varias hojas reclamadoras con los tornillos de sujeción a la cadena flojos que permiten movimiento y por ende fatiga en tornillos con la posibilidad de que fallen por corte y una hoja reclamadora suelta cause un daño mayor en el equipo."
63248,26046.0,890100251,CEMENTOS ARGOS S.A.,1DCI040002,PTNA EXT ADITK443 16X117.2X269,1/29/2021 18:14,1DCI040002,2,1/12/2021 0:00,1/20/2021 0:00,4500851751:,278.0,ESME/PULI3,0,ESMERILES,ESMERILADO,2,12/22/2020 0:00,FI,FBORP,2/21/2022,ARGOS,PAZ DEL RIO,COLOMBIA,BOYACA,Elevador cangilones,4500851751,26046.0,01/07/2020,CEMENTO,ELEVADOR DE CEMENTO #1,,TIEMPO DE TRABAJO,Platina Interna;Buje cadena;Pasador cadena,"CDNA FB 864-K443-C2-P7""",FB 864,"177,8","178,47","0,38","2,2",,"32,7",33,,"31,75",,,29.0,122.2,,"178,47",1.0,Los desgastes son menores teniendo en cuenta las horas trabajadas y los aditivos del material transportado. Los desgastes menores observados en las platinas tampoco son alarmantes son normales ya que por motivos de carga de material y la misma velocidad de trabajo las platinas internas en algún momento rozan los segmentos de ruedas lisas.
67138,27380.0,860009808,HOLCIM (COLOMBIA) S.A.,30321162G,RODILLO ØE100XØI50.60X54,11/30/2021 19:06,30321162G,2,11/7/2021 0:00,11/29/2021 0:00,E-MAIL 02/11/2021,232.0,REVE1,0,HORNO DE TT A GAS PREMAC,TRATAMIENTOS TERMICOS,5,11/4/2021 0:00,FI,FBORP,12/05/2022,HOLCIM,BOYACA,COLOMBIA,BOYACA,Reclamador y apilador,,27380.0,12/12/2021,PIEDRA CALIZA,RECLAMADOR,Elongación prematura;Otros,EXCESIVA TENSION,Platina Externa;Buje cadena;Rodillo,CDNA FB311-TK1-C2-P250,FB311,250,251.17,0.47,2,34000,100,98,,,,,,81.0,350.0,250,6.0,"?	Elongación de la cadena Cadena con porcentaje de elongación promedio 0.47% de una elongación máxima de 2%. en términos generales 1/4"" parte de la elongación máxima. Si proyectamos la vida útil por la elongación se proyecta una vida útil de 4 años. ?	Desgaste del rodillo. Rodillo diámetro nuevo= 100mm, actualmente en promedio tiene un desgaste diámetro de 98mm, el desgaste máximo mínimo del rodillo es de 94mm. Por este desgaste se proyecta una vida útil de 3 años. ?	Se detectan rodillos con caras planas, con un desgate que llega hasta 10mm en la cara plana, se recomienda cambiar lo mas pronto posible esos rodillos con car5as planas. (hasta el momento no se determina la causa de las caras planas de los rodillos los cuales esta causada porque las ruedas están bloqueadas en el giro, para determinar la causa hay que bajar un paso de cadena con ruedas pegadas y analizar). ?	Se evidencian guías en buen estado. ?	Se evidencia excesiva tensión (se recomienda des tensionar mínimo 10mm para evitar los desgastes acelerados en la elongación de la cadena, la rueda lisa y sprockets. ?	Se encuentran varias hojas reclamadoras con los tornillos de sujeción a la cadena flojos que permiten movimiento y por ende fatiga en tornillos con la posibilidad de que fallen por corte y una hoja reclamadora suelta cause un daño mayor en el equipo."
63248,26046.0,890100251,CEMENTOS ARGOS S.A.,1DCI040002,PTNA EXT ADITK443 16X117.2X269,1/29/2021 18:14,1DCI040002,2,1/12/2021 0:00,1/20/2021 0:00,4500851751:,278.0,DOBL,0,PRENSA PLATINAS,FORJADO,4,12/22/2020 0:00,FI,FBORP,2/21/2022,ARGOS,PAZ DEL RIO,COLOMBIA,BOYACA,Elevador cangilones,4500851751,26046.0,01/07/2020,CEMENTO,ELEVADOR DE CEMENTO #1,,TIEMPO DE TRABAJO,Platina Interna;Buje cadena;Pasador cadena,"CDNA FB 864-K443-C2-P7""",FB 864,"177,8","178,47","0,38","2,2",,"32,7",33,,"31,75",,,29.0,122.2,,"178,47",1.0,Los desgastes son menores teniendo en cuenta las horas trabajadas y los aditivos del material transportado. Los desgastes menores observados en las platinas tampoco son alarmantes son normales ya que por motivos de carga de material y la misma velocidad de trabajo las platinas internas en algún momento rozan los segmentos de ruedas lisas.
77819,30028.0,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30607746B,ENS.03 COMPUERTA,10/31/2023 17:13,30607746B,1,,8/18/2023 0:00,8400005586,2.0,PINT,0,CABINA DE PINTURA,SOLDADURA,17,8/19/2023 0:00,FI,FBORP,5/20/2024,HOLCIM,MERIDA,MEXICO,MERIDA,Elevador cangilones,8400005586,30028.0,1/20/2024,CLINKER,ELEVADOR 5E1-BE01,Otros,FALTA DE COMPONENTE (ARANDELAS TOPE),Pasador cadena,CDNA ELEVADOR FB AU06.3 C2 P7,FB AU06.3,"236,5",236.8,0.14,3.3,29524,58,57.85,,,,,,,950.0,177.8,5.0,"Pasadores desplazados o con tendencia hacia la izquierda o derecha. El pasador esta centrado cuando sobresale aproximadamente 3,0mm en cada extremo a partir de la platina aditamento o teléfono. Para garantizar la correcta operación del elevador 5E1-BE01 se deberán instalar las arandelas topes como medida correctiva inmediata. Como solución definitiva se debe realizar el reemplazo de cadena FB-06. "
67134,27380.0,860009808,HOLCIM (COLOMBIA) S.A.,30321162C,PTNA PIN 9.5X78X349,11/30/2021 19:00,30321162C,2,11/7/2021 0:00,11/29/2021 0:00,E-MAIL 02/11/2021,116.0,INSP,0,BANCO DE TRABAJO CALIDAD,CALIDAD,8,11/4/2021 0:00,FI,FBORP,12/05/2022,HOLCIM,BOYACA,COLOMBIA,BOYACA,Reclamador y apilador,,27380.0,12/12/2021,PIEDRA CALIZA,RECLAMADOR,Elongación prematura;Otros,EXCESIVA TENSION,Platina Externa;Buje cadena;Rodillo,CDNA FB311-TK1-C2-P250,FB311,250,251.17,0.47,2,34000,100,98,,,,,,81.0,350.0,250,6.0,"?	Elongación de la cadena Cadena con porcentaje de elongación promedio 0.47% de una elongación máxima de 2%. en términos generales 1/4"" parte de la elongación máxima. Si proyectamos la vida útil por la elongación se proyecta una vida útil de 4 años. ?	Desgaste del rodillo. Rodillo diámetro nuevo= 100mm, actualmente en promedio tiene un desgaste diámetro de 98mm, el desgaste máximo mínimo del rodillo es de 94mm. Por este desgaste se proyecta una vida útil de 3 años. ?	Se detectan rodillos con caras planas, con un desgate que llega hasta 10mm en la cara plana, se recomienda cambiar lo mas pronto posible esos rodillos con car5as planas. (hasta el momento no se determina la causa de las caras planas de los rodillos los cuales esta causada porque las ruedas están bloqueadas en el giro, para determinar la causa hay que bajar un paso de cadena con ruedas pegadas y analizar). ?	Se evidencian guías en buen estado. ?	Se evidencia excesiva tensión (se recomienda des tensionar mínimo 10mm para evitar los desgastes acelerados en la elongación de la cadena, la rueda lisa y sprockets. ?	Se encuentran varias hojas reclamadoras con los tornillos de sujeción a la cadena flojos que permiten movimiento y por ende fatiga en tornillos con la posibilidad de que fallen por corte y una hoja reclamadora suelta cause un daño mayor en el equipo."
67134,27380.0,860009808,HOLCIM (COLOMBIA) S.A.,30321162C,PTNA PIN 9.5X78X349,11/30/2021 19:00,30321162C,2,11/7/2021 0:00,11/29/2021 0:00,E-MAIL 02/11/2021,116.0,PULI,0,ESMERILES,ESMERILADO,2,11/4/2021 0:00,FI,FBORP,12/05/2022,HOLCIM,BOYACA,COLOMBIA,BOYACA,Reclamador y apilador,,27380.0,12/12/2021,PIEDRA CALIZA,RECLAMADOR,Elongación prematura;Otros,EXCESIVA TENSION,Platina Externa;Buje cadena;Rodillo,CDNA FB311-TK1-C2-P250,FB311,250,251.17,0.47,2,34000,100,98,,,,,,81.0,350.0,250,6.0,"?	Elongación de la cadena Cadena con porcentaje de elongación promedio 0.47% de una elongación máxima de 2%. en términos generales 1/4"" parte de la elongación máxima. Si proyectamos la vida útil por la elongación se proyecta una vida útil de 4 años. ?	Desgaste del rodillo. Rodillo diámetro nuevo= 100mm, actualmente en promedio tiene un desgaste diámetro de 98mm, el desgaste máximo mínimo del rodillo es de 94mm. Por este desgaste se proyecta una vida útil de 3 años. ?	Se detectan rodillos con caras planas, con un desgate que llega hasta 10mm en la cara plana, se recomienda cambiar lo mas pronto posible esos rodillos con car5as planas. (hasta el momento no se determina la causa de las caras planas de los rodillos los cuales esta causada porque las ruedas están bloqueadas en el giro, para determinar la causa hay que bajar un paso de cadena con ruedas pegadas y analizar). ?	Se evidencian guías en buen estado. ?	Se evidencia excesiva tensión (se recomienda des tensionar mínimo 10mm para evitar los desgastes acelerados en la elongación de la cadena, la rueda lisa y sprockets. ?	Se encuentran varias hojas reclamadoras con los tornillos de sujeción a la cadena flojos que permiten movimiento y por ende fatiga en tornillos con la posibilidad de que fallen por corte y una hoja reclamadora suelta cause un daño mayor en el equipo."
77454,30020.0,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30375034,RUEDA LISA ØE914XØI711X88.9 P7,10/19/2023 14:07,30375034,5,,10/20/2023 0:00,8400005594,2.0,TEMP1,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,10,7/28/2023 0:00,FI,FBORP,03/10/2023,HOLCIM,TECOMÁN,MEXICO,COLIMA,Elevador cangilones,8400005594,30020.0,,CEMENTO,ELEVADOR 552EC1,Cavitación seca,,Buje cadena,"CDNA ELEVADOR FB 984-K443-C2-P7""",FB 984,,,0.11,2.5,40000,63.5,63.2,0.47,,,,,,0.0,177.8,5.0,"Se recomienda realizar seguimiento del material acumulado en la bota, durante la inspección de los elevadores se observa gran cantidad de material acumulado en estos módulos. Un alto nivel de material en el módulo tensor se traduce a un desgaste acelerado de los componentes (cadena, cangilones)."
77454,30020.0,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30375034,RUEDA LISA ØE914XØI711X88.9 P7,10/19/2023 14:07,30375034,5,,10/20/2023 0:00,8400005594,2.0,VERI1,0,BANCO DE TRABAJO MECANIZADO,MECANIZADO,12,7/28/2023 0:00,FI,FBORP,03/10/2023,HOLCIM,TECOMÁN,MEXICO,COLIMA,Elevador cangilones,8400005594,30020.0,,CEMENTO,ELEVADOR 552EC1,Cavitación seca,,Buje cadena,"CDNA ELEVADOR FB 984-K443-C2-P7""",FB 984,,,0.11,2.5,40000,63.5,63.2,0.47,,,,,,0.0,177.8,5.0,"Se recomienda realizar seguimiento del material acumulado en la bota, durante la inspección de los elevadores se observa gran cantidad de material acumulado en estos módulos. Un alto nivel de material en el módulo tensor se traduce a un desgaste acelerado de los componentes (cadena, cangilones)."
77818,30028.0,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30607746A,DESP.SISTEMA TENSOR CONTRAPESO,10/31/2023 17:13,30607746A,1,,8/18/2023 0:00,8400005586,1.0,SERV5,0,SERVICIO DOBLEZ, ,2,8/19/2023 0:00,FI,FBORP,5/20/2024,HOLCIM,MERIDA,MEXICO,MERIDA,Elevador cangilones,8400005586,30028.0,1/20/2024,CLINKER,ELEVADOR 5E1-BE01,Otros,FALTA DE COMPONENTE (ARANDELAS TOPE),Pasador cadena,CDNA ELEVADOR FB AU06.3 C2 P7,FB AU06.3,"236,5",236.8,0.14,3.3,29524,58,57.85,,,,,,,950.0,177.8,5.0,"Pasadores desplazados o con tendencia hacia la izquierda o derecha. El pasador esta centrado cuando sobresale aproximadamente 3,0mm en cada extremo a partir de la platina aditamento o teléfono. Para garantizar la correcta operación del elevador 5E1-BE01 se deberán instalar las arandelas topes como medida correctiva inmediata. Como solución definitiva se debe realizar el reemplazo de cadena FB-06. "
63184,26033.0,891300241,MANUELITA S.A,1ACI040010,PTNA PIN 19.05X102X420 ACOD,2/26/2021 17:53,1ACI040010,1,1/19/2021 0:00,2/5/2021 0:00,3300190163:,664.0,MECA1,0, ,TALLER,6,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033.0,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,304.8,1524,1.77,2.1,,,,,36.95,,,35.2,,,304.8,5.0,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
76791,29830.0,4308513329046,CEMENTO BAYANO S.A.,PD0002567D,PTNA CAB 9.5X51.8X215.5 ACOD,8/29/2023 8:45,PD0002567D,1,,5/29/2023 0:00,4522821655,230.0,MARC,0,MARCADORAS,MECANIZADO,8,5/30/2023 0:00,FI,FBORP,05/11/2023,CEMEX,CALZADA LARGA,PANAMÁ,CAIMITILLO,Elevador cangilones,45223474408,29830.0,10/20/2022,COMBUSTIBLES ALTERNOS,Elevador de alternos RDF 898-09,Velocidad incorrecta;Desalineación,,Pasador cadena,CDNA FB 833-K2-C3-P6,FB 833,152.4,156.6,0.45,2.5,6240,19.65,20.85,,19.05,,,16.05,,612.4,152.4,4.0,Los pasadores de la cadena tienen una dureza superficial y de núcleo entre 46-53 HRC esto los hace muy frágiles y ante cualquier entalle en la superficie sumado al esfuerzo de flexión que están sometidos durante el trabajo fallan por fragilidad .Una velocidad lineal de (1.88 ?????) es demasiado alta para un elevador de cadena de platinas. Se evidencia en el módulo de bota del elevador una huella en el chasis de la maquina parte interna producto de que en su momento hubo roce del cangilón lo cual indica desalineación de los sprocket.
76791,29830.0,4308513329046,CEMENTO BAYANO S.A.,PD0002567D,PTNA CAB 9.5X51.8X215.5 ACOD,8/29/2023 8:45,PD0002567D,1,,5/29/2023 0:00,4522821655,230.0,MECA,0,CDM CADENAS ,MECANIZADO,6,5/30/2023 0:00,FI,FBORP,05/11/2023,CEMEX,CALZADA LARGA,PANAMÁ,CAIMITILLO,Elevador cangilones,45223474408,29830.0,10/20/2022,COMBUSTIBLES ALTERNOS,Elevador de alternos RDF 898-09,Velocidad incorrecta;Desalineación,,Pasador cadena,CDNA FB 833-K2-C3-P6,FB 833,152.4,156.6,0.45,2.5,6240,19.65,20.85,,19.05,,,16.05,,612.4,152.4,4.0,Los pasadores de la cadena tienen una dureza superficial y de núcleo entre 46-53 HRC esto los hace muy frágiles y ante cualquier entalle en la superficie sumado al esfuerzo de flexión que están sometidos durante el trabajo fallan por fragilidad .Una velocidad lineal de (1.88 ?????) es demasiado alta para un elevador de cadena de platinas. Se evidencia en el módulo de bota del elevador una huella en el chasis de la maquina parte interna producto de que en su momento hubo roce del cangilón lo cual indica desalineación de los sprocket.
