ConsecutivoOP,ConsecPedido,Cliente,NombCliente,Producto,NombProducto,FechElab,Proceso,Version,FechEntregaPdcc,FechEntregaClte,OCCliente,QtyRequerida,Actividad,QtyControl,RecMAQ,RecHOM,SecAct,FechEstInicil,estado,TipoConsecutivo,Fecha de visita,Empresa,Planta,País,Ciudad,Tipo de equipo,Orden de compra,Pedido N°,Fecha de instalación de la cadena,Material,Referencia equipo,Causa de desgaste,"Si escogió otros, cuál?",Escoja el desgaste donde se presenta,Tipo de cadena,Referencia cadena,Medida referencia de control desgaste nueva en mm (CADENA),Medida referencia control de desgaste actual en mm (CADENA),Porcentaje de elongación actual % (CADENA),Porcentaje de elongación máx % (CADENA),Proyección en horas de operación restantes (H) (CADENA),Medida sin desgaste en mm (BUJE),Medida actual en mm1 (BUJE),Porcentaje de desgaste actual % (BUJE),Medida sin desgaste en mm1 (PASADOR),Medida actual en mm (PASADOR),Medida sin desgaste en mm2 (RODILLO),Medida actual en mm2 (RODILLO),Altura de la platina en mm,Medida actual de la platina en mm (PLATINA),Paso en mm,Cantidad de pasos (Muestra),"Recomendaciones

"
66735,27177,860009808,HOLCIM (COLOMBIA) S.A.,30179097F,PTNA PIN 10X51.8X205 ACOD.,10/30/2021 12:26,30179097F,2,10/21/2021 0:00,10/29/2021 0:00,4500556454,302,REVE,0,HORNO DE TT,TRATAMIENTOS TERMICOS,9,10/06/2021 00:00,FI,FBORP,07/07/2023,HOLCIM,,COLOMBIA,BOYACA,Elevador cangilones,4500556454,27177,10/12/2022,,612EC1,Desalineación,,Platina Externa,"CDNA FB-6830-K2-C2 P 6"" ",FB-683,,,,,,,,,,,,,,,152.4,,"Se ha detectado a la fecha 8 platinas fisuradas de las cuales el cliente reparo 6 con soldadura como se evidencia en las fotos arriba adjuntas. No se tiene certeza del procedimiento de soldadura usado por el cliente, y esto puede afectar la resistencia de las platinas. El desgaste del buje implica que se estaba trabajando en el tensor con sprocket y no con rueda lisa. Las ruedas lisas tensoras parecen estar recién instaladas, lo que quiere decir que el equipo había trabajado normalmente con el sprocket tensor viejo. Se sugiere que el cliente nos envíe las evidencias de montaje de los sprockets. Se observa desgaste lateral en platinas internas lo que indica que se estaba trabajando con sprocket y no con rueda lisa, sumado a la desalineación total del equipo respecto a la carcasa de todo el elevador. Se adjunta informe anterior donde se recomienda todo el tema de desalineación."
65434,26765,860009808,HOLCIM (COLOMBIA) S.A.,30351506D,PTNA EXT ADIT16X122.2X271 -90°,7/29/2021 8:27,30351506D,2,07/02/2021 00:00,08/03/2021 00:00,4530313020,60,ENDE,0,"PRENSA ANCLAJES, PLATINAS Y TROQUELADORAS",FORJADO,6,07/02/2021 00:00,FI,FBORP,12/05/2022,HOLCIM,NOBSA,COLOMBIA,BOYACA,Elevador cangilones,4530313020,26765,7/27/2021,CLINKER,ELEVADOR D CANGILONES 533-EC1,Elongación prematura;Desalineación;Otros,DESGASTE DE GUIAS,Platina Interna;Pasador cadena,"CDNA FB984-ADITK443-C2-P7""",FB984,,,,,,,,,,,,,102,101,177.8,6,"?	La proyección de la vida útil por elongación (0.36%)es de aproximadamente 37.000 horas. ?	En el próximo recorte de cadena se recomienda enviar a los pasos bajados a Forjas Bolívar para realizar un análisis mas detallado y proyectar con mas exactitud la vida útil. ?	Los bujes NO presentan desgaste. ?	Pasador con desgaste moderado para el tiempo de funcionamiento y no evidencia un desgaste alarmante por causas de mala operación del equipo o material muy abrasivo. ?	Se debe cambiar las guías del sistema de tensión lo masa pronto posible, presenta desgaste alarmante. ?	Se recomienda revisar la alineación del equipo para evitar que se sigan desgastando las platinas internas de la cadena y corregir problemas en el sistema de tensión."
66457,27037,900087414,RIOPAILA CASTILLA S.A.,54987-1K,PTNA PIN ADIT 12.7X234X254 IZQ,9/30/2021 17:12,54987-1K,1,9/15/2021 0:00,9/30/2021 0:00,2000508616;,83,PULI,0,ESMERILES,ESMERILADO,2,09/08/2021 00:00,FI,FBORP,3/25/2022,INGENIO RIO PAILA,VALLE DEL CAUCA,COLOMBIA,CALI,Tansportador de tablilla,2000508616,27037,2/25/2022,CAÑA,,Procesos de fabricación;Ruptura,,Platina Externa;Platina Interna,WH-132,"CDNA WH-132-RFO10-C4-P 6.05""  ACOD",,,,,,,,,,,,,152.4,,153.67,,"Material de las platinas con durezas muy altas, por encima de 50HRC. La falla es del tipo frágil iniciada desde los agujeros hacia los bordes de la platina. Las fallas se originan por desgarres producidos por la interferencia al ensamblar bujes y pasadores, esos desgarres son concentradores de fatiga que se magnifican por el pitting por corrosión producido por la humedad del medio de transporte en la mesa de caña. Hay entalles que se evidencian causado por pitting por corrosión y que por causa de la dureza tan alta de la platina inicia la falla de la platina. Todos los detalles anteriores son causa de la falla de las platinas y que se maximizan por otras causas inherentes al equipo de transporte y tienen que ver con el estado de las platinas guías, estado de sprockets y ruedas lisas los cuales producen choques que aumentan la probabilidad de fallas en las platinas."
67740,27553,900484906,PALMAR DE ALTAMIRA SAS,PD0001998-1F,PASADOR 25.4X23.05X139 ROS,1/27/2022 11:15,PD0019981F,1,12/30/2021 0:00,1/28/2022 0:00,"3300292911,,",66,ROSC1,0,LAMINADORA 47,MECANIZADO,4,12/21/2021 0:00,FI,FBORP,9/23/2022,MANUELITA,PALMAR DE ALTAMIRA,COLOMBIA,CALI,Reclamador y apilador,,27553,1/21/2022,CAÑA,RECLAMADOR,Desalineación;Elongación prematura;Otros;Falta de lubricación;Ruptura,PITTING,Platina Interna;Rodillo;Pasador cadena,"CDNA FB2198-C6-P6""",FB2198,,,,,,,,,22.9,,,,,,,,"Rotura del pasador / debido a fatiga por corrosión y sobre carga.  El área expuesta del pasador es susceptible a la corrosión y a picaduras si no se protege y si la cadena opera con agua, con compuestos ácidos o básicos, o materiales que producen ácidos cuando se combinan con agua. Como cualquier otra estructura, los pasadores de la cadena se doblan bajo las cargas. En estas condiciones, la superficie de la parte posterior del pasador se estira, es decir, está bajo tensión. Si el pasador se ha picado por un ataque corrosivo, cada picadura se convierte en un punto de concentración de esfuerzos.  Los pasadores de la cadena (dependiendo de la situación) se pueden: desgastar, romper, desgastar por adherencias, corroer o doblar. En otras circunstancias muy poco comunes, un pasador de cadena puede sufrir rotura. Si ocurre la rotura de un pasador, usualmente es debido a una sobrecarga severa repentina y anormal. El atascamiento accidental puede ser una causa probable.  La rotura ocurre en los puntos ilustrados en el esquema 1. Ya que la rotura del pasador se debe a condiciones anormales de carga, la causa se puede determinar usualmente.   5.2 Causa de Falla cadena FB2198  En la actual operación del equipo se hallan condiciones anormales de sobre carga debido al material incrustado en las partes móviles de la cadena para ambos ramales y a la alimentación de material no centrado en el equipo, afectando de manera importante el giro por los menos del 90% de los rodillos, lo que traduce a un aumento de carga (tensión) en los pasadores. Se observa que la cadena está sometida a un ambiente severo de corrosión, formando picaduras (pitting) en toda la superficie del pasador. La combinación de picadura como puntos concentradores de esfuerzos y las sobrecargas por rodillos atascados generan la rotura del pasador."
77791,30028,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30607413A,BUJE ØE58.05XØI37.0X112,10/31/2023 14:41,30607413A,1,,8/15/2023 0:00,8400005586,546,REVE,0,HORNO DE TT,TRATAMIENTOS TERMICOS,4,8/16/2023 0:00,FI,FBORP,5/20/2024,HOLCIM,MERIDA,MEXICO,MERIDA,Elevador cangilones,8400005586,30028,1/20/2024,CLINKER,ELEVADOR 5E1-BE01,Otros,FALTA DE COMPONENTE (ARANDELAS TOPE),Pasador cadena,CDNA ELEVADOR FB AU06.3 C2 P7,FB AU06.3,,,,,,58,57.85,,,,,,,,,,"Pasadores desplazados o con tendencia hacia la izquierda o derecha. El pasador esta centrado cuando sobresale aproximadamente 3,0mm en cada extremo a partir de la platina aditamento o teléfono. Para garantizar la correcta operación del elevador 5E1-BE01 se deberán instalar las arandelas topes como medida correctiva inmediata. Como solución definitiva se debe realizar el reemplazo de cadena FB-06. "
66447,27037,900087414,RIOPAILA CASTILLA S.A.,54987-1A,BUJE ØE44.45XØI25.95X76.2 C/P,9/30/2021 16:49,54987-1A,2,,9/30/2021 0:00,2000508616;,664,TORN,0,TORNOS,MECANIZADO,2,09/08/2021 00:00,FI,FBORP,3/25/2022,INGENIO RIO PAILA,VALLE DEL CAUCA,COLOMBIA,CALI,Tansportador de tablilla,2000508616,27037,2/25/2022,CAÑA,,Procesos de fabricación;Ruptura,,Platina Externa;Platina Interna,WH-132,"CDNA WH-132-RFO10-C4-P 6.05""  ACOD",,,,,,,,,,,,,,,,,"Material de las platinas con durezas muy altas, por encima de 50HRC. La falla es del tipo frágil iniciada desde los agujeros hacia los bordes de la platina. Las fallas se originan por desgarres producidos por la interferencia al ensamblar bujes y pasadores, esos desgarres son concentradores de fatiga que se magnifican por el pitting por corrosión producido por la humedad del medio de transporte en la mesa de caña. Hay entalles que se evidencian causado por pitting por corrosión y que por causa de la dureza tan alta de la platina inicia la falla de la platina. Todos los detalles anteriores son causa de la falla de las platinas y que se maximizan por otras causas inherentes al equipo de transporte y tienen que ver con el estado de las platinas guías, estado de sprockets y ruedas lisas los cuales producen choques que aumentan la probabilidad de fallas en las platinas."
74465,28914,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30392656I,PTNA INT TOPE 12X116X391 SOLD,4/28/2023 9:35,30392656I,1,,1/24/2023 0:00,8400005086,640,PULI1,0,MOTO TOOL,ESMERILADO,6,1/25/2023 0:00,FI,FBORP,06/07/2024,HOLCIM,HERMOSILLO,MEXICO,HERMOSILLO,Tansportador de tablilla,8400005086,28914,1/25/2023,CLINKER,TRANSPORTADOR DE TABLILLAS 491-TP1 (KZB-Q 250 1000/350/5),Otros,SPROCKET MOTRIZ EN MAL ESTADO,Platina Interna,CDNA FB TRANS AU8076-C5-P250,FB 8076 ,,,,,,,,,,,,,,,250,1,"Se evidencia alto contacto en las platinas de los eslabones internos con los sprockets. Se observa huella de desgaste. 2.	Se evidencia patrón de hendiduras en las platinas internas, estas se ubican en el canto de la platina y hacia el lado interno, las mismas se presentan hacia el lado del motor #1. Las  hendiduras en la cadena son a causa del contacto entrada incorrecta entre cadena y sprockets. "
67742,27553,900484906,PALMAR DE ALTAMIRA SAS,PD0001998-1H,RODILLO ØE76.2XØI32.35X37.7  ,1/27/2022 11:18,PD0019981H,1,12/30/2021 0:00,1/28/2022 0:00,"3300292911,,",198,REVE1,0,HORNO DE TT A GAS PREMAC,TRATAMIENTOS TERMICOS,5,12/21/2021 0:00,FI,FBORP,9/23/2022,MANUELITA,PALMAR DE ALTAMIRA,COLOMBIA,CALI,Reclamador y apilador,,27553,1/21/2022,CAÑA,RECLAMADOR,Desalineación;Elongación prematura;Otros;Falta de lubricación;Ruptura,PITTING,Platina Interna;Rodillo;Pasador cadena,"CDNA FB2198-C6-P6""",FB2198,,,,,,,,,,,76.5,74,,,,,"Rotura del pasador / debido a fatiga por corrosión y sobre carga.  El área expuesta del pasador es susceptible a la corrosión y a picaduras si no se protege y si la cadena opera con agua, con compuestos ácidos o básicos, o materiales que producen ácidos cuando se combinan con agua. Como cualquier otra estructura, los pasadores de la cadena se doblan bajo las cargas. En estas condiciones, la superficie de la parte posterior del pasador se estira, es decir, está bajo tensión. Si el pasador se ha picado por un ataque corrosivo, cada picadura se convierte en un punto de concentración de esfuerzos.  Los pasadores de la cadena (dependiendo de la situación) se pueden: desgastar, romper, desgastar por adherencias, corroer o doblar. En otras circunstancias muy poco comunes, un pasador de cadena puede sufrir rotura. Si ocurre la rotura de un pasador, usualmente es debido a una sobrecarga severa repentina y anormal. El atascamiento accidental puede ser una causa probable.  La rotura ocurre en los puntos ilustrados en el esquema 1. Ya que la rotura del pasador se debe a condiciones anormales de carga, la causa se puede determinar usualmente.   5.2 Causa de Falla cadena FB2198  En la actual operación del equipo se hallan condiciones anormales de sobre carga debido al material incrustado en las partes móviles de la cadena para ambos ramales y a la alimentación de material no centrado en el equipo, afectando de manera importante el giro por los menos del 90% de los rodillos, lo que traduce a un aumento de carga (tensión) en los pasadores. Se observa que la cadena está sometida a un ambiente severo de corrosión, formando picaduras (pitting) en toda la superficie del pasador. La combinación de picadura como puntos concentradores de esfuerzos y las sobrecargas por rodillos atascados generan la rotura del pasador."
58249,24723,860009808,HOLCIM (COLOMBIA) S.A.,30351506D,PTNA EXT ADIT16X122.2X271 -90°,12/30/2019 18:38,30351506D,1,12/27/2019 0:00,01/08/2020 00:00,4530307685,752,TEMP,0,HORNO DE TT,TRATAMIENTOS TERMICOS,7,12/13/2019 0:00,FI,FBORP,7/27/2021,HOLCIM COLOMBIA,HOLCIM COLOMBIA - NOBSA,COLOMBIA,NOBSA,Elevador cangilones,4530307685,24723,7/27/2021,CLINKER,ELEVADOR DE CANGILONES 533-EC1,Medidas fuera de especificación,,Platina Interna;Pasador cadena,"CDNA FB 984 ADIT K443-C2-P7""",FB 984 ,,,,,,,,,,,,,,,,752,
63296,25961,890100251,CEMENTOS ARGOS S.A.,7100010-104E,PASADOR 28X25.05X120.2 CP/PER,2/25/2021 16:24,710010104E,1,02/05/2021 00:00,2/26/2021 0:00,4500851747,920,PULI1,0,ESMERILES,ESMERILADO,5,12/29/2020 0:00,FI,FBORP,3/15/2023,ARGOS,PAZ DEL RIO,COLOMBIA,SOGAMOSO,Elevador cangilones,4500851747,25961,04/03/2021,HARINA CRUDA,SUBAKI BS450 HT ,Ruptura,,Platina Externa,CDNA ELEV FB 26200-G4-C2-P200,FB 26200,,,,,,,,,,,,,,,,,"La inspección de la cadena del elevador se realizó en el módulo motriz, módulo tensor y por la compuerta de un módulo intermedio y se giró la cadena en tres ocasiones y no se encontró platinas fisuradas, tornillos aflojados u algún otro elemento en mal estado salvo algunas tapas laterales de los cangilones dobladas hacia adentro"
66729,27177,860009808,HOLCIM (COLOMBIA) S.A.,30179097,"CDNA FB-6830-K2-C2 P 6"" ",10/30/2021 12:28,30179097,3,10/21/2021 0:00,11/05/2021 00:00,4500556454,91.92,INSP,0,BANCO DE TRABAJO CALIDAD,CALIDAD,6,10/02/2021 00:00,FI,FBORP,07/07/2023,HOLCIM,,COLOMBIA,BOYACA,Elevador cangilones,4500556454,27177,10/12/2022,,612EC1,Desalineación,,Platina Externa,"CDNA FB-6830-K2-C2 P 6"" ",FB-683,152.4,152.8,0.26,2.2,32830,,,,,,,,,,,,"Se ha detectado a la fecha 8 platinas fisuradas de las cuales el cliente reparo 6 con soldadura como se evidencia en las fotos arriba adjuntas. No se tiene certeza del procedimiento de soldadura usado por el cliente, y esto puede afectar la resistencia de las platinas. El desgaste del buje implica que se estaba trabajando en el tensor con sprocket y no con rueda lisa. Las ruedas lisas tensoras parecen estar recién instaladas, lo que quiere decir que el equipo había trabajado normalmente con el sprocket tensor viejo. Se sugiere que el cliente nos envíe las evidencias de montaje de los sprockets. Se observa desgaste lateral en platinas internas lo que indica que se estaba trabajando con sprocket y no con rueda lisa, sumado a la desalineación total del equipo respecto a la carcasa de todo el elevador. Se adjunta informe anterior donde se recomienda todo el tema de desalineación."
67736,27553,900484906,PALMAR DE ALTAMIRA SAS,PD0001998-1B,PTNA PIN 12.7X64.5X221 C/CP,1/27/2022 11:28,PD0019981B,1,12/30/2021 0:00,1/28/2022 0:00,"3300292911,,",66,GRAN,0,GRANALLADORA,MECANIZADO,3,12/21/2021 0:00,FI,FBORP,9/23/2022,MANUELITA,PALMAR DE ALTAMIRA,COLOMBIA,CALI,Reclamador y apilador,,27553,1/21/2022,CAÑA,RECLAMADOR,Desalineación;Elongación prematura;Otros;Falta de lubricación;Ruptura,PITTING,Platina Interna;Rodillo;Pasador cadena,"CDNA FB2198-C6-P6""",FB2198,,,,,,,,,,,,,64.5,,152.4,4,"Rotura del pasador / debido a fatiga por corrosión y sobre carga.  El área expuesta del pasador es susceptible a la corrosión y a picaduras si no se protege y si la cadena opera con agua, con compuestos ácidos o básicos, o materiales que producen ácidos cuando se combinan con agua. Como cualquier otra estructura, los pasadores de la cadena se doblan bajo las cargas. En estas condiciones, la superficie de la parte posterior del pasador se estira, es decir, está bajo tensión. Si el pasador se ha picado por un ataque corrosivo, cada picadura se convierte en un punto de concentración de esfuerzos.  Los pasadores de la cadena (dependiendo de la situación) se pueden: desgastar, romper, desgastar por adherencias, corroer o doblar. En otras circunstancias muy poco comunes, un pasador de cadena puede sufrir rotura. Si ocurre la rotura de un pasador, usualmente es debido a una sobrecarga severa repentina y anormal. El atascamiento accidental puede ser una causa probable.  La rotura ocurre en los puntos ilustrados en el esquema 1. Ya que la rotura del pasador se debe a condiciones anormales de carga, la causa se puede determinar usualmente.   5.2 Causa de Falla cadena FB2198  En la actual operación del equipo se hallan condiciones anormales de sobre carga debido al material incrustado en las partes móviles de la cadena para ambos ramales y a la alimentación de material no centrado en el equipo, afectando de manera importante el giro por los menos del 90% de los rodillos, lo que traduce a un aumento de carga (tensión) en los pasadores. Se observa que la cadena está sometida a un ambiente severo de corrosión, formando picaduras (pitting) en toda la superficie del pasador. La combinación de picadura como puntos concentradores de esfuerzos y las sobrecargas por rodillos atascados generan la rotura del pasador."
67736,27553,900484906,PALMAR DE ALTAMIRA SAS,PD0001998-1B,PTNA PIN 12.7X64.5X221 C/CP,1/27/2022 11:28,PD0019981B,1,12/30/2021 0:00,1/28/2022 0:00,"3300292911,,",66,MARC,0,MARCADORAS,MECANIZADO,7,12/21/2021 0:00,FI,FBORP,9/23/2022,MANUELITA,PALMAR DE ALTAMIRA,COLOMBIA,CALI,Reclamador y apilador,,27553,1/21/2022,CAÑA,RECLAMADOR,Desalineación;Elongación prematura;Otros;Falta de lubricación;Ruptura,PITTING,Platina Interna;Rodillo;Pasador cadena,"CDNA FB2198-C6-P6""",FB2198,,,,,,,,,,,,,64.5,,152.4,4,"Rotura del pasador / debido a fatiga por corrosión y sobre carga.  El área expuesta del pasador es susceptible a la corrosión y a picaduras si no se protege y si la cadena opera con agua, con compuestos ácidos o básicos, o materiales que producen ácidos cuando se combinan con agua. Como cualquier otra estructura, los pasadores de la cadena se doblan bajo las cargas. En estas condiciones, la superficie de la parte posterior del pasador se estira, es decir, está bajo tensión. Si el pasador se ha picado por un ataque corrosivo, cada picadura se convierte en un punto de concentración de esfuerzos.  Los pasadores de la cadena (dependiendo de la situación) se pueden: desgastar, romper, desgastar por adherencias, corroer o doblar. En otras circunstancias muy poco comunes, un pasador de cadena puede sufrir rotura. Si ocurre la rotura de un pasador, usualmente es debido a una sobrecarga severa repentina y anormal. El atascamiento accidental puede ser una causa probable.  La rotura ocurre en los puntos ilustrados en el esquema 1. Ya que la rotura del pasador se debe a condiciones anormales de carga, la causa se puede determinar usualmente.   5.2 Causa de Falla cadena FB2198  En la actual operación del equipo se hallan condiciones anormales de sobre carga debido al material incrustado en las partes móviles de la cadena para ambos ramales y a la alimentación de material no centrado en el equipo, afectando de manera importante el giro por los menos del 90% de los rodillos, lo que traduce a un aumento de carga (tensión) en los pasadores. Se observa que la cadena está sometida a un ambiente severo de corrosión, formando picaduras (pitting) en toda la superficie del pasador. La combinación de picadura como puntos concentradores de esfuerzos y las sobrecargas por rodillos atascados generan la rotura del pasador."
272,27758,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,PD0001788A,PTNA EXT ADIT 16X130X263,3/15/2022 16:01,PD0001788A,2,,2/18/2022 0:00,8400003161;;;,373,INSP,0,BANCO DE TRABAJO CALIDAD,CALIDAD,12,02/12/2022 00:00,FI,FBREP,06/07/2024,HOLCIM,HERMOSILLO,MEXICO,HERMOSILLO,Elevador cangilones,8400003161,27758,08/11/2023,CEMENTO,ELEVADOR DE CANGILONES 562-EC1,Otros,MAL ESTADO RUEDA MOTRIZ Y TENSOR,Buje cadena,CDNA FB-SJM-984,FB-SJM-984,,,,,,,,,,,,,,2142,177.8,12,"El componente que define el cambio de cadena para esta aplicación es el buje, según resultados y control dimensional, parte de los bujes registran dimensiones cerca del límite de la capa endurecida  y proyectan un restante de capa endurecida a un periodo de tiempo entre 775 horas. "
