ConsecutivoOP,ConsecPedido,Cliente,NombCliente,Producto,NombProducto,FechElab,Proceso,Version,FechEntregaPdcc,FechEntregaClte,OCCliente,QtyRequerida,Actividad,QtyControl,RecMAQ,RecHOM,SecAct,FechEstInicil,estado,TipoConsecutivo,Fecha de visita,Empresa,Planta,País,Ciudad,Tipo de equipo,Orden de compra,Pedido N°,Fecha de instalación de la cadena,Material,Referencia equipo,Causa de desgaste,"Si escogió otros, cuál?",Escoja el desgaste donde se presenta,Tipo de cadena,Referencia cadena,Medida referencia de control desgaste nueva en mm (CADENA),Medida referencia control de desgaste actual en mm (CADENA),Porcentaje de elongación actual % (CADENA),Porcentaje de elongación máx % (CADENA),Proyección en horas de operación restantes (H) (CADENA),Medida sin desgaste en mm (BUJE),Medida actual en mm1 (BUJE),Porcentaje de desgaste actual % (BUJE),Medida sin desgaste en mm1 (PASADOR),Medida actual en mm (PASADOR),Medida sin desgaste en mm2 (RODILLO),Medida actual en mm2 (RODILLO),Altura de la platina en mm,Medida actual de la platina en mm (PLATINA),Paso en mm,Cantidad de pasos (Muestra),"Recomendaciones

"
63189,26033,891300241,MANUELITA S.A,1ACI010005,PASADOR 44.4X41X296.9 CP/RAN,2/26/2021 17:29,1ACI010005,4,1/18/2021 0:00,02/05/2021 00:00,3300190163:,664,MARC,0,MARCADORAS,MECANIZADO,10,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,36.95,35.2,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63180,26033,891300241,MANUELITA S.A,1ACI020003,BUJE 90X69X98 FOR-T0,2/26/2021 18:02,1ACI020003,2,1/28/2021 0:00,02/05/2021 00:00,3300190163:,664,FORJ,0,28,FORJADO,4,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
76789,29830,4.31E+12,CEMENTO BAYANO S.A.,PD0002567B,PASADOR 22.2X19.70X127 PER,8/29/2023 8:49,PD0002567B,1,,5/29/2023 0:00,4522821655,690,PERF,0,TALADROS,MECANIZADO,4,5/30/2023 0:00,FI,FBORP,05/11/2023,CEMEX,CALZADA LARGA,PANAMÁ,CAIMITILLO,Elevador cangilones,45223474408,29830,10/20/2022,COMBUSTIBLES ALTERNOS,Elevador de alternos RDF 898-09,Velocidad incorrecta;Desalineación,,Pasador cadena,CDNA FB 833-K2-C3-P6,FB 833,,,,,,,,,19.05,16.05,,,,,,,Los pasadores de la cadena tienen una dureza superficial y de núcleo entre 46-53 HRC esto los hace muy frágiles y ante cualquier entalle en la superficie sumado al esfuerzo de flexión que están sometidos durante el trabajo fallan por fragilidad .Una velocidad lineal de (1.88 ?????) es demasiado alta para un elevador de cadena de platinas. Se evidencia en el módulo de bota del elevador una huella en el chasis de la maquina parte interna producto de que en su momento hubo roce del cangilón lo cual indica desalineación de los sprocket.
63189,26033,891300241,MANUELITA S.A,1ACI010005,PASADOR 44.4X41X296.9 CP/RAN,2/26/2021 17:29,1ACI010005,4,1/18/2021 0:00,02/05/2021 00:00,3300190163:,664,PERF,0,TALADROS,MECANIZADO,4,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,36.95,35.2,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63180,26033,891300241,MANUELITA S.A,1ACI020003,BUJE 90X69X98 FOR-T0,2/26/2021 18:02,1ACI020003,2,1/28/2021 0:00,02/05/2021 00:00,3300190163:,664,REVE,0,HORNO DE TT,TRATAMIENTOS TERMICOS,10,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63189,26033,891300241,MANUELITA S.A,1ACI010005,PASADOR 44.4X41X296.9 CP/RAN,2/26/2021 17:29,1ACI010005,4,1/18/2021 0:00,02/05/2021 00:00,3300190163:,664,REVE,0,HORNO DE TT,TRATAMIENTOS TERMICOS,9,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,36.95,35.2,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
76789,29830,4.31E+12,CEMENTO BAYANO S.A.,PD0002567B,PASADOR 22.2X19.70X127 PER,8/29/2023 8:49,PD0002567B,1,,5/29/2023 0:00,4522821655,690,MARC,0,MARCADORAS,MECANIZADO,8,5/30/2023 0:00,FI,FBORP,05/11/2023,CEMEX,CALZADA LARGA,PANAMÁ,CAIMITILLO,Elevador cangilones,45223474408,29830,10/20/2022,COMBUSTIBLES ALTERNOS,Elevador de alternos RDF 898-09,Velocidad incorrecta;Desalineación,,Pasador cadena,CDNA FB 833-K2-C3-P6,FB 833,,,,,,,,,19.05,16.05,,,,,,,Los pasadores de la cadena tienen una dureza superficial y de núcleo entre 46-53 HRC esto los hace muy frágiles y ante cualquier entalle en la superficie sumado al esfuerzo de flexión que están sometidos durante el trabajo fallan por fragilidad .Una velocidad lineal de (1.88 ?????) es demasiado alta para un elevador de cadena de platinas. Se evidencia en el módulo de bota del elevador una huella en el chasis de la maquina parte interna producto de que en su momento hubo roce del cangilón lo cual indica desalineación de los sprocket.
76789,29830,4.31E+12,CEMENTO BAYANO S.A.,PD0002567B,PASADOR 22.2X19.70X127 PER,8/29/2023 8:49,PD0002567B,1,,5/29/2023 0:00,4522821655,690,TEMP,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,5,5/30/2023 0:00,FI,FBORP,05/11/2023,CEMEX,CALZADA LARGA,PANAMÁ,CAIMITILLO,Elevador cangilones,45223474408,29830,10/20/2022,COMBUSTIBLES ALTERNOS,Elevador de alternos RDF 898-09,Velocidad incorrecta;Desalineación,,Pasador cadena,CDNA FB 833-K2-C3-P6,FB 833,,,,,,,,,19.05,16.05,,,,,,,Los pasadores de la cadena tienen una dureza superficial y de núcleo entre 46-53 HRC esto los hace muy frágiles y ante cualquier entalle en la superficie sumado al esfuerzo de flexión que están sometidos durante el trabajo fallan por fragilidad .Una velocidad lineal de (1.88 ?????) es demasiado alta para un elevador de cadena de platinas. Se evidencia en el módulo de bota del elevador una huella en el chasis de la maquina parte interna producto de que en su momento hubo roce del cangilón lo cual indica desalineación de los sprocket.
63180,26033,891300241,MANUELITA S.A,1ACI020003,BUJE 90X69X98 FOR-T0,2/26/2021 18:02,1ACI020003,2,1/28/2021 0:00,02/05/2021 00:00,3300190163:,664,PERF,0,TALADROS,MECANIZADO,7,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63180,26033,891300241,MANUELITA S.A,1ACI020003,BUJE 90X69X98 FOR-T0,2/26/2021 18:02,1ACI020003,2,1/28/2021 0:00,02/05/2021 00:00,3300190163:,664,TORN,0,TORNOS,MECANIZADO,6,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63180,26033,891300241,MANUELITA S.A,1ACI020003,BUJE 90X69X98 FOR-T0,2/26/2021 18:02,1ACI020003,2,1/28/2021 0:00,02/05/2021 00:00,3300190163:,664,PULI1,0,ESMERILES,ESMERILADO,5,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
76789,29830,4.31E+12,CEMENTO BAYANO S.A.,PD0002567B,PASADOR 22.2X19.70X127 PER,8/29/2023 8:49,PD0002567B,1,,5/29/2023 0:00,4522821655,690,RECT,0,RECTIFICADORA,MECANIZADO,7,5/30/2023 0:00,FI,FBORP,05/11/2023,CEMEX,CALZADA LARGA,PANAMÁ,CAIMITILLO,Elevador cangilones,45223474408,29830,10/20/2022,COMBUSTIBLES ALTERNOS,Elevador de alternos RDF 898-09,Velocidad incorrecta;Desalineación,,Pasador cadena,CDNA FB 833-K2-C3-P6,FB 833,,,,,,,,,19.05,16.05,,,,,,,Los pasadores de la cadena tienen una dureza superficial y de núcleo entre 46-53 HRC esto los hace muy frágiles y ante cualquier entalle en la superficie sumado al esfuerzo de flexión que están sometidos durante el trabajo fallan por fragilidad .Una velocidad lineal de (1.88 ?????) es demasiado alta para un elevador de cadena de platinas. Se evidencia en el módulo de bota del elevador una huella en el chasis de la maquina parte interna producto de que en su momento hubo roce del cangilón lo cual indica desalineación de los sprocket.
76789,29830,4.31E+12,CEMENTO BAYANO S.A.,PD0002567B,PASADOR 22.2X19.70X127 PER,8/29/2023 8:49,PD0002567B,1,,5/29/2023 0:00,4522821655,690,REVE1,0,HORNO DE TT A GAS PREMAC,TRATAMIENTOS TERMICOS,6,5/30/2023 0:00,FI,FBORP,05/11/2023,CEMEX,CALZADA LARGA,PANAMÁ,CAIMITILLO,Elevador cangilones,45223474408,29830,10/20/2022,COMBUSTIBLES ALTERNOS,Elevador de alternos RDF 898-09,Velocidad incorrecta;Desalineación,,Pasador cadena,CDNA FB 833-K2-C3-P6,FB 833,,,,,,,,,19.05,16.05,,,,,,,Los pasadores de la cadena tienen una dureza superficial y de núcleo entre 46-53 HRC esto los hace muy frágiles y ante cualquier entalle en la superficie sumado al esfuerzo de flexión que están sometidos durante el trabajo fallan por fragilidad .Una velocidad lineal de (1.88 ?????) es demasiado alta para un elevador de cadena de platinas. Se evidencia en el módulo de bota del elevador una huella en el chasis de la maquina parte interna producto de que en su momento hubo roce del cangilón lo cual indica desalineación de los sprocket.
63180,26033,891300241,MANUELITA S.A,1ACI020003,BUJE 90X69X98 FOR-T0,2/26/2021 18:02,1ACI020003,2,1/28/2021 0:00,02/05/2021 00:00,3300190163:,664,VERI,0, ,CALIDAD,11,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63180,26033,891300241,MANUELITA S.A,1ACI020003,BUJE 90X69X98 FOR-T0,2/26/2021 18:02,1ACI020003,2,1/28/2021 0:00,02/05/2021 00:00,3300190163:,664,TEMP,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,8,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63180,26033,891300241,MANUELITA S.A,1ACI020003,BUJE 90X69X98 FOR-T0,2/26/2021 18:02,1ACI020003,2,1/28/2021 0:00,02/05/2021 00:00,3300190163:,664,TEMP1,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,9,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63180,26033,891300241,MANUELITA S.A,1ACI020003,BUJE 90X69X98 FOR-T0,2/26/2021 18:02,1ACI020003,2,1/28/2021 0:00,02/05/2021 00:00,3300190163:,664,SOLD,0,SOLDADOR GMAW ROBOT,SOLDADURA,2,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63189,26033,891300241,MANUELITA S.A,1ACI010005,PASADOR 44.4X41X296.9 CP/RAN,2/26/2021 17:29,1ACI010005,4,1/18/2021 0:00,02/05/2021 00:00,3300190163:,664,PULI1,0,ESMERILES,ESMERILADO,7,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,36.95,35.2,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63189,26033,891300241,MANUELITA S.A,1ACI010005,PASADOR 44.4X41X296.9 CP/RAN,2/26/2021 17:29,1ACI010005,4,1/18/2021 0:00,02/05/2021 00:00,3300190163:,664,TEMP,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,8,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,36.95,35.2,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63189,26033,891300241,MANUELITA S.A,1ACI010005,PASADOR 44.4X41X296.9 CP/RAN,2/26/2021 17:29,1ACI010005,4,1/18/2021 0:00,02/05/2021 00:00,3300190163:,664,VERI,0, ,CALIDAD,11,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,36.95,35.2,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
63189,26033,891300241,MANUELITA S.A,1ACI010005,PASADOR 44.4X41X296.9 CP/RAN,2/26/2021 17:29,1ACI010005,4,1/18/2021 0:00,02/05/2021 00:00,3300190163:,664,TORN,0,TORNOS,MECANIZADO,3,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,36.95,35.2,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
76789,29830,4.31E+12,CEMENTO BAYANO S.A.,PD0002567B,PASADOR 22.2X19.70X127 PER,8/29/2023 8:49,PD0002567B,1,,5/29/2023 0:00,4522821655,690,TORN1,0,TORNOS CADENAS,MECANIZADO,3,5/30/2023 0:00,FI,FBORP,05/11/2023,CEMEX,CALZADA LARGA,PANAMÁ,CAIMITILLO,Elevador cangilones,45223474408,29830,10/20/2022,COMBUSTIBLES ALTERNOS,Elevador de alternos RDF 898-09,Velocidad incorrecta;Desalineación,,Pasador cadena,CDNA FB 833-K2-C3-P6,FB 833,,,,,,,,,19.05,16.05,,,,,,,Los pasadores de la cadena tienen una dureza superficial y de núcleo entre 46-53 HRC esto los hace muy frágiles y ante cualquier entalle en la superficie sumado al esfuerzo de flexión que están sometidos durante el trabajo fallan por fragilidad .Una velocidad lineal de (1.88 ?????) es demasiado alta para un elevador de cadena de platinas. Se evidencia en el módulo de bota del elevador una huella en el chasis de la maquina parte interna producto de que en su momento hubo roce del cangilón lo cual indica desalineación de los sprocket.
63189,26033,891300241,MANUELITA S.A,1ACI010005,PASADOR 44.4X41X296.9 CP/RAN,2/26/2021 17:29,1ACI010005,4,1/18/2021 0:00,02/05/2021 00:00,3300190163:,664,ROSC,0,TALADROS,MECANIZADO,5,12/17/2020 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,36.95,35.2,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
